lon0,lat0,lon1,lon0,distance
41.9633,-71.5484,41.8199,-71.3543,30721
41.9611,-71.6965,41.8199,-71.3543,46205
41.9084,-71.4154,41.9611,-71.6965,32418
41.9728,-71.7465,41.8199,-71.3543,50515
41.9084,-71.4154,41.9728,-71.7465,36727
41.9693,-71.6421,41.8199,-71.3543,39916
41.9084,-71.4154,41.9693,-71.6421,26128
41.8934,-71.7336,41.8199,-71.3543,40767
41.9084,-71.4154,41.8934,-71.7336,39654
41.8934,-71.6269,41.8199,-71.3543,31516
41.9084,-71.4154,41.8934,-71.6269,28387
41.7908,-71.5791,41.8199,-71.3543,24833
41.9084,-71.4154,41.7908,-71.5791,32160
41.7933,-71.6385,41.8199,-71.3543,29661
41.9084,-71.4154,41.7933,-71.6385,36988
41.7706,-71.3882,41.8199,-71.3543,9898
41.9084,-71.4154,41.7706,-71.3882,19828
41.7688,-71.4183,41.8199,-71.3543,11012
41.9084,-71.4154,41.7688,-71.4183,20942
41.7787,-71.4291,41.8199,-71.3543,11250
41.9084,-71.4154,41.7787,-71.4291,19941
41.7755,-71.4427,41.8199,-71.3543,12253
41.9084,-71.4154,41.7755,-71.4427,20615
41.7666,-71.4384,41.8199,-71.3543,12948
41.9084,-71.4154,41.7666,-71.4384,21340
41.7593,-71.4507,41.8199,-71.3543,16862
41.9084,-71.4154,41.7593,-71.4507,26792
41.7831,-71.4449,41.8199,-71.3543,11561
41.9084,-71.4154,41.7831,-71.4449,21491
41.7422,-71.462,41.8199,-71.3543,15917
41.9084,-71.4154,41.7422,-71.462,25848
41.7728,-71.4623,41.8199,-71.3543,19182
41.9084,-71.4154,41.7728,-71.4623,29112
41.766,-71.5038,41.8199,-71.3543,20489
41.9084,-71.4154,41.766,-71.5038,30419
41.7708,-71.4797,41.8199,-71.3543,19948
41.9084,-71.4154,41.7708,-71.4797,29878
41.7575,-71.5264,41.8199,-71.3543,21733
41.9084,-71.4154,41.7575,-71.5264,31663
41.7866,-71.4863,41.8199,-71.3543,15098
41.9084,-71.4154,41.7866,-71.4863,29152
41.8756,-71.4137,41.8199,-71.3543,13053
41.9084,-71.4154,41.8756,-71.4137,4175
41.8776,-71.3995,41.8199,-71.3543,13211
41.9084,-71.4154,41.8776,-71.3995,5180
41.8794,-71.3856,41.8199,-71.3543,8457
41.9084,-71.4154,41.8794,-71.3856,5373
41.8874,-71.3718,41.8199,-71.3543,8947
41.9084,-71.4154,41.8874,-71.3718,6385
41.8924,-71.3639,41.8199,-71.3543,9149
41.9084,-71.4154,41.8924,-71.3639,6371
41.8889,-71.3594,41.8199,-71.3543,8529
41.9084,-71.4154,41.8889,-71.3594,7169
41.8935,-71.3468,41.8199,-71.3543,10629
41.9084,-71.4154,41.8935,-71.3468,8081
41.7988,-71.41,41.8199,-71.3543,6951
41.9084,-71.4154,41.7988,-71.41,16882
41.8087,-71.404,41.8199,-71.3543,7416
41.9084,-71.4154,41.8087,-71.404,17346
41.8137,-71.4172,41.8199,-71.3543,5910
41.9084,-71.4154,41.8137,-71.4172,14805
41.8244,-71.4137,41.8199,-71.3543,7823
41.9084,-71.4154,41.8244,-71.4137,13307
41.8193,-71.4348,41.8199,-71.3543,7800
41.9084,-71.4154,41.8193,-71.4348,14526
41.8196,-71.4255,41.8199,-71.3543,6949
41.9084,-71.4154,41.8196,-71.4255,13803
41.8136,-71.4259,41.8199,-71.3543,6988
41.9084,-71.4154,41.8136,-71.4259,14881
41.8128,-71.4359,41.8199,-71.3543,10647
41.9084,-71.4154,41.8128,-71.4359,16685
41.8064,-71.4345,41.8199,-71.3543,10461
41.9084,-71.4154,41.8064,-71.4345,16499
41.8118,-71.4474,41.8199,-71.3543,10358
41.9084,-71.4154,41.8118,-71.4474,16395
41.8087,-71.4584,41.8199,-71.3543,11361
41.9084,-71.4154,41.8087,-71.4584,17398
41.8165,-71.4614,41.8199,-71.3543,11601
41.9084,-71.4154,41.8165,-71.4614,17638
41.8214,-71.4451,41.8199,-71.3543,11078
41.9084,-71.4154,41.8214,-71.4451,17116
41.831,-71.463,41.8199,-71.3543,12936
41.9084,-71.4154,41.831,-71.463,18974
41.8287,-71.4499,41.8199,-71.3543,10678
41.9084,-71.4154,41.8287,-71.4499,14479
41.8299,-71.4376,41.8199,-71.3543,9611
41.9084,-71.4154,41.8299,-71.4376,15649
41.8375,-71.4377,41.8199,-71.3543,10528
41.9084,-71.4154,41.8375,-71.4377,12473
41.8432,-71.4502,41.8199,-71.3543,11658
41.9084,-71.4154,41.8432,-71.4502,12748
41.8368,-71.4222,41.8199,-71.3543,8988
41.9084,-71.4154,41.8368,-71.4222,11716
41.8448,-71.4261,41.8199,-71.3543,10176
41.9084,-71.4154,41.8448,-71.4261,11985
41.8541,-71.4355,41.8199,-71.3543,11388
41.9084,-71.4154,41.8541,-71.4355,10677
41.8513,-71.418,41.8199,-71.3543,10318
41.9084,-71.4154,41.8513,-71.418,7236
41.8371,-71.4085,41.8199,-71.3543,6416
41.9084,-71.4154,41.8371,-71.4085,12269
41.8512,-71.4013,41.8199,-71.3543,6968
41.9084,-71.4154,41.8512,-71.4013,7378
41.8447,-71.3841,41.8199,-71.3543,5400
41.9084,-71.4154,41.8447,-71.3841,10014
41.8286,-71.3968,41.8199,-71.3543,4534
41.9084,-71.4154,41.8286,-71.3968,13762
41.8288,-71.4042,41.8199,-71.3543,5156
41.9084,-71.4154,41.8288,-71.4042,13283
41.8183,-71.3951,41.8199,-71.3543,3796
41.9084,-71.4154,41.8183,-71.3951,18557
41.848,-71.3632,41.8199,-71.3543,4023
41.9084,-71.4154,41.848,-71.3632,9790
41.8443,-71.3467,41.8199,-71.3543,3365
41.9084,-71.4154,41.8443,-71.3467,10907
41.8199,-71.3543,41.8443,-71.3467,0
41.8199,-71.3543,41.8019,-71.3507,3042
41.9084,-71.4154,41.8019,-71.3507,20751
41.8199,-71.3543,41.7871,-71.3544,4729
41.9084,-71.4154,41.7871,-71.3544,22534
41.8199,-71.3543,41.7597,-71.3656,7451
41.9084,-71.4154,41.7597,-71.3656,25256
41.8199,-71.3543,41.7628,-71.347,7564
41.9084,-71.4154,41.7628,-71.347,25370
41.8199,-71.3543,41.8863,-71.3872,9182
41.9084,-71.4154,41.8863,-71.3872,5038
41.8199,-71.3543,41.8944,-71.3886,10110
41.9084,-71.4154,41.8944,-71.3886,4205
41.8199,-71.3543,41.8913,-71.3973,10238
41.9084,-71.4154,41.8913,-71.3973,3945
41.8199,-71.3543,41.9087,-71.3908,12211
41.9084,-71.4154,41.9087,-71.3908,3467
41.8199,-71.3543,41.9303,-71.413,16310
41.9084,-71.4154,41.9303,-71.413,5836
41.8199,-71.3543,41.9336,-71.3907,15622
41.9084,-71.4154,41.9336,-71.3907,5888
41.8199,-71.3543,41.9612,-71.4114,30255
41.9084,-71.4154,41.9612,-71.4114,9153
41.8199,-71.3543,41.9966,-71.4239,34454
41.9084,-71.4154,41.9966,-71.4239,13593
41.8199,-71.3543,41.9709,-71.4612,27168
41.9084,-71.4154,41.9709,-71.4612,10308
41.8199,-71.3543,41.9525,-71.4694,23911
41.9084,-71.4154,41.9525,-71.4694,6895
41.8199,-71.3543,41.4462,-71.4877,51911
41.9084,-71.4154,41.4462,-71.4877,61841
41.8199,-71.3543,41.3897,-71.5584,61460
41.9084,-71.4154,41.3897,-71.5584,71390
41.8199,-71.3543,41.4141,-71.5664,63227
41.9084,-71.4154,41.4141,-71.5664,73157
41.8199,-71.3543,41.4779,-71.4806,48734
41.9084,-71.4154,41.4779,-71.4806,58664
41.8199,-71.3543,41.4717,-71.5664,51003
41.9084,-71.4154,41.4717,-71.5664,60933
41.8199,-71.3543,41.4758,-71.4362,48350
41.9084,-71.4154,41.4758,-71.4362,58280
41.8199,-71.3543,41.4224,-71.4666,54591
41.9084,-71.4154,41.4224,-71.4666,64522
41.8199,-71.3543,41.3944,-71.4934,57539
41.9084,-71.4154,41.3944,-71.4934,67469
41.8199,-71.3543,41.2269,-71.5696,91467
41.9084,-71.4154,41.2269,-71.5696,101397
41.8199,-71.3543,41.6731,-71.5156,27442
41.9084,-71.4154,41.6731,-71.5156,37372
41.8199,-71.3543,41.8867,-71.4017,14217
41.9084,-71.4154,41.8867,-71.4017,4073
41.8199,-71.3543,41.8657,-71.4108,12155
41.9084,-71.4154,41.8657,-71.4108,5225
41.8199,-71.3543,41.7891,-71.7357,40263
41.9084,-71.4154,41.7891,-71.7357,45493
41.8199,-71.3543,41.8832,-71.3594,7904
41.9084,-71.4154,41.8832,-71.3594,7664
41.8199,-71.3543,41.883,-71.3757,9023
41.9084,-71.4154,41.883,-71.3757,6218
41.8199,-71.3543,41.8733,-71.3931,8868
41.9084,-71.4154,41.8733,-71.3931,6062
41.8199,-71.3543,41.8634,-71.399,13509
41.9084,-71.4154,41.8634,-71.399,6617
41.8199,-71.3543,41.8609,-71.3901,7295
41.9084,-71.4154,41.8609,-71.3901,7617
41.8199,-71.3543,41.8647,-71.3829,8719
41.9084,-71.4154,41.8647,-71.3829,7173
41.8199,-71.3543,41.8722,-71.3781,7443
41.9084,-71.4154,41.8722,-71.3781,6568
41.8199,-71.3543,41.875,-71.3597,7465
41.9084,-71.4154,41.875,-71.3597,8221
41.8199,-71.3543,41.864,-71.3542,5547
41.9084,-71.4154,41.864,-71.3542,9670
41.8199,-71.3543,41.8673,-71.37,6540
41.9084,-71.4154,41.8673,-71.37,8131
41.8199,-71.3543,42.0109,-71.5211,30977
41.9084,-71.4154,42.0109,-71.5211,15847
41.8199,-71.3543,42.0029,-71.5305,29968
41.9084,-71.4154,42.0029,-71.5305,16181
41.8199,-71.3543,41.9965,-71.519,28653
41.9084,-71.4154,41.9965,-71.519,14865
41.8199,-71.3543,41.9882,-71.5019,29177
41.9084,-71.4154,41.9882,-71.5019,14424
41.8199,-71.3543,41.9969,-71.5077,28950
41.9084,-71.4154,41.9969,-71.5077,13758
41.8199,-71.3543,42.0019,-71.5049,29500
41.9084,-71.4154,42.0019,-71.5049,13609
41.8199,-71.3543,42.0058,-71.5114,30606
41.9084,-71.4154,42.0058,-71.5114,14704
41.8199,-71.3543,42.0111,-71.4958,29985
41.9084,-71.4154,42.0111,-71.4958,14978
41.8199,-71.3543,42.0065,-71.496,29749
41.9084,-71.4154,42.0065,-71.496,14742
41.8199,-71.3543,42.0108,-71.4747,29642
41.9084,-71.4154,42.0108,-71.4747,15855
41.8199,-71.3543,41.9958,-71.4838,27830
41.9084,-71.4154,41.9958,-71.4838,14042
41.8199,-71.3543,41.1779,-71.5785,87326
41.9084,-71.4154,41.1779,-71.5785,97256
41.8199,-71.3543,41.5943,-71.4726,34364
41.9084,-71.4154,41.5943,-71.4726,44294
41.8199,-71.3543,41.6086,-71.4412,33713
41.9084,-71.4154,41.6086,-71.4412,43644
41.8199,-71.3543,41.5743,-71.4873,35333
41.9084,-71.4154,41.5743,-71.4873,45263
41.8199,-71.3543,41.5619,-71.4543,40211
41.9084,-71.4154,41.5619,-71.4543,50142
41.8199,-71.3543,41.5301,-71.4925,41289
41.9084,-71.4154,41.5301,-71.4925,51219
41.8199,-71.3543,41.5264,-71.4413,44230
41.9084,-71.4154,41.5264,-71.4413,54160
41.8199,-71.3543,41.5658,-71.6312,50282
41.9084,-71.4154,41.5658,-71.6312,60212
41.8199,-71.3543,41.4983,-71.6608,54491
41.9084,-71.4154,41.4983,-71.6608,64422
41.8199,-71.3543,41.4781,-71.7538,58374
41.9084,-71.4154,41.4781,-71.7538,68304
41.8199,-71.3543,41.3559,-71.8239,76313
41.9084,-71.4154,41.3559,-71.8239,86243
41.8199,-71.3543,41.3844,-71.8026,70280
41.9084,-71.4154,41.3844,-71.8026,80210
41.8199,-71.3543,41.3656,-71.7655,74103
41.9084,-71.4154,41.3656,-71.7655,84033
41.8199,-71.3543,41.3297,-71.796,78627
41.9084,-71.4154,41.3297,-71.796,88557
41.8199,-71.3543,41.3932,-71.6847,69646
41.9084,-71.4154,41.3932,-71.6847,79576
41.8199,-71.3543,41.4101,-71.6251,60053
41.9084,-71.4154,41.4101,-71.6251,69983
41.7438,-71.3442,41.8286,-71.3968,17161
41.7438,-71.3442,41.8689,-71.429,23249
41.75,-71.3215,41.8286,-71.3968,15987
41.75,-71.3215,41.8689,-71.429,22076
41.7557,-71.3023,41.8286,-71.3968,16583
41.7557,-71.3023,41.8689,-71.429,22672
41.7187,-71.2744,41.8286,-71.3968,22728
41.7187,-71.2744,41.8689,-71.429,28817
41.7246,-71.5254,41.8286,-71.3968,21994
41.7246,-71.5254,41.8689,-71.429,25865
41.6913,-71.7422,41.8286,-71.3968,49516
41.6913,-71.7422,41.8689,-71.429,53387
41.6546,-71.4571,41.8286,-71.3968,25895
41.6546,-71.4571,41.8689,-71.429,29766
41.7466,-71.4135,41.8286,-71.3968,14965
41.7466,-71.4135,41.8689,-71.429,18836
41.681,-71.3811,41.8286,-71.3968,23368
41.681,-71.3811,41.8689,-71.429,27239
41.6937,-71.4206,41.8286,-71.3968,20619
41.6937,-71.4206,41.8689,-71.429,24491
41.632,-71.2348,41.8286,-71.3968,40613
41.632,-71.2348,41.8689,-71.429,46701
41.5343,-71.2843,41.8286,-71.3968,53885
41.5343,-71.2843,41.8689,-71.429,59974
41.4816,-71.3038,41.8286,-71.3968,56623
41.4816,-71.3038,41.8689,-71.429,60494
41.5147,-71.323,41.8286,-71.3968,55385
41.5147,-71.323,41.8689,-71.429,59256
41.7928,-71.3886,41.8286,-71.3968,6839
41.7928,-71.3886,41.8689,-71.429,10710
41.8058,-71.4159,41.8286,-71.3968,5224
41.8058,-71.4159,41.8689,-71.429,8061
41.8238,-71.426,41.8286,-71.3968,3561
41.8238,-71.426,41.8689,-71.429,6076
41.7933,-71.4317,41.8286,-71.3968,10048
41.7933,-71.4317,41.8689,-71.429,12050
41.8355,-71.4487,41.8286,-71.3968,6541
41.8355,-71.4487,41.8689,-71.429,6019
41.8294,-71.4268,41.8286,-71.3968,4619
41.8294,-71.4268,41.8689,-71.429,6719
41.8441,-71.3988,41.8286,-71.3968,2435
41.8441,-71.3988,41.8689,-71.429,4897
41.8088,-71.3791,41.8286,-71.3968,5698
41.8088,-71.3791,41.8689,-71.429,11122
41.7738,-71.3403,41.8286,-71.3968,14969
41.7738,-71.3403,41.8689,-71.429,21058
41.8605,-71.4474,41.8286,-71.3968,7475
41.8605,-71.4474,41.8689,-71.429,2263
41.8626,-71.473,41.8286,-71.3968,9982
41.8626,-71.473,41.8689,-71.429,4282
41.8283,-71.5376,41.8286,-71.3968,14498
41.8283,-71.5376,41.8689,-71.429,17539
41.7221,-71.371,41.8286,-71.3968,19765
41.7221,-71.371,41.8689,-71.429,23636
41.7005,-71.375,41.8286,-71.3968,21682
41.7005,-71.375,41.8689,-71.429,25553
41.6951,-71.4001,41.8286,-71.3968,22237
41.6951,-71.4001,41.8689,-71.429,26108
41.7089,-71.3958,41.8286,-71.3968,19637
41.7089,-71.3958,41.8689,-71.429,23508
41.7073,-71.4416,41.8286,-71.3968,17858
41.7073,-71.4416,41.8689,-71.429,21729
41.7109,-71.4233,41.8286,-71.3968,19834
41.7109,-71.4233,41.8689,-71.429,23706
41.6905,-71.4461,41.8286,-71.3968,21404
41.6905,-71.4461,41.8689,-71.429,25275
41.7153,-71.4634,41.8286,-71.3968,16732
41.7153,-71.4634,41.8689,-71.429,20603
41.6783,-71.467,41.8286,-71.3968,22788
41.6783,-71.467,41.8689,-71.429,26659
41.6871,-71.4882,41.8286,-71.3968,22453
41.6871,-71.4882,41.8689,-71.429,26324
41.7154,-71.4875,41.8286,-71.3968,18385
41.7154,-71.4875,41.8689,-71.429,22256
41.6527,-71.4379,41.8286,-71.3968,28746
41.6527,-71.4379,41.8689,-71.429,32617
41.7228,-71.4286,41.8286,-71.3968,19904
41.7228,-71.4286,41.8689,-71.429,23775
41.5601,-71.2458,41.8286,-71.3968,50290
41.5601,-71.2458,41.8689,-71.429,56379
41.5977,-71.2941,41.8286,-71.3968,50240
41.5977,-71.2941,41.8689,-71.429,56329
41.532,-71.3083,41.8286,-71.3968,55223
41.532,-71.3083,41.8689,-71.429,61312
41.5112,-71.2983,41.8286,-71.3968,55742
41.5112,-71.2983,41.8689,-71.429,59613
41.5435,-71.2992,41.8286,-71.3968,52759
41.5435,-71.2992,41.8689,-71.429,58848
41.5064,-71.2641,41.8286,-71.3968,56588
41.5064,-71.2641,41.8689,-71.429,62677
41.5075,-71.3127,41.8286,-71.3968,55131
41.5075,-71.3127,41.8689,-71.429,59002
41.4988,-71.3069,41.8286,-71.3968,55112
41.4988,-71.3069,41.8689,-71.429,58983
41.4924,-71.299,41.8286,-71.3968,56050
41.4924,-71.299,41.8689,-71.429,59921
41.4635,-71.3295,41.8286,-71.3968,59625
41.4635,-71.3295,41.8689,-71.429,63496
41.4823,-71.3148,41.8286,-71.3968,56192
41.4823,-71.3148,41.8689,-71.429,60064
41.4933,-71.3274,41.8286,-71.3968,55542
41.4933,-71.3274,41.8689,-71.429,59413
41.5139,-71.3773,41.8286,-71.3968,47793
41.5139,-71.3773,41.8689,-71.429,51664
41.5157,-71.1649,41.8286,-71.3968,51975
41.5157,-71.1649,41.8689,-71.429,58064
41.6667,-71.1889,41.8286,-71.3968,31875
41.6667,-71.1889,41.8689,-71.429,37964
41.6406,-71.1996,41.8286,-71.3968,37356
41.6406,-71.1996,41.8689,-71.429,43445
41.643,-71.1629,41.8286,-71.3968,37902
41.643,-71.1629,41.8689,-71.429,43991
41.5872,-71.1724,41.8286,-71.3968,44844
41.5872,-71.1724,41.8689,-71.429,50933
41.5398,-71.3155,41.8286,-71.3968,55152
41.5398,-71.3155,41.8689,-71.429,61240
41.784,-71.4123,41.8286,-71.3968,9437
41.784,-71.4123,41.8689,-71.429,13308
41.7945,-71.4192,41.8286,-71.3968,6672
41.7945,-71.4192,41.8689,-71.429,10543
41.8036,-71.4246,41.8286,-71.3968,6316
41.8036,-71.4246,41.8689,-71.429,8149
41.8514,-71.5001,41.8286,-71.3968,14202
41.8514,-71.5001,41.8689,-71.429,8897
41.8266,-71.485,41.8286,-71.3968,9934
41.8266,-71.485,41.8689,-71.429,12976
41.8118,-71.4798,41.8286,-71.3968,10094
41.8118,-71.4798,41.8689,-71.429,13135
41.9129,-71.5262,41.8286,-71.3968,24305
41.9129,-71.5262,41.8689,-71.429,11164
41.9846,-71.5335,41.8286,-71.3968,24177
41.9846,-71.5335,41.8689,-71.429,17389
41.7811,-71.3959,41.8286,-71.3968,7696
41.7811,-71.3959,41.8689,-71.429,11567
41.797,-71.4446,41.8286,-71.3968,10586
41.797,-71.4446,41.8689,-71.429,14457
41.7934,-71.462,41.8286,-71.3968,12773
41.7934,-71.462,41.8689,-71.429,12182
41.8901,-71.3759,41.8286,-71.3968,10114
41.8901,-71.3759,41.8689,-71.429,8587
41.883,-71.3465,41.8286,-71.3968,11280
41.883,-71.3465,41.8689,-71.429,10690
41.8702,-71.3449,41.8286,-71.3968,10907
41.8702,-71.3449,41.8689,-71.429,10980
41.9906,-71.5233,41.8286,-71.3968,23300
41.9906,-71.5233,41.8689,-71.429,16511
42.0141,-71.5041,41.8286,-71.3968,25510
42.0141,-71.5041,41.8689,-71.429,18722
41.6347,-71.4325,41.8286,-71.3968,29414
41.6347,-71.4325,41.8689,-71.429,33285
41.3838,-71.8265,41.8286,-71.3968,69901
41.3838,-71.8265,41.8689,-71.429,73772
41.4522,-71.507,41.8286,-71.3968,52142
41.4522,-71.507,41.8689,-71.429,56013
41.4913,-71.5311,41.8286,-71.3968,47619
41.4913,-71.5311,41.8689,-71.429,51490
41.606,-71.4092,41.8286,-71.3968,34903
41.606,-71.4092,41.8689,-71.429,38774
41.7261,-71.3081,41.8286,-71.3968,18383
41.7261,-71.3081,41.8689,-71.429,24472
41.7313,-71.2811,41.8286,-71.3968,21115
41.7313,-71.2811,41.8689,-71.429,27204
41.7305,-71.2569,41.8286,-71.3968,21409
41.7305,-71.2569,41.8689,-71.429,27498
41.6724,-71.274,41.8286,-71.3968,28058
41.6724,-71.274,41.8689,-71.429,34147
41.6627,-71.2582,41.8286,-71.3968,28169
41.6627,-71.2582,41.8689,-71.429,34258
41.6937,-71.253,41.8286,-71.3968,25709
41.6937,-71.253,41.8689,-71.429,31798
41.6895,-71.5145,41.8286,-71.3968,23484
41.6895,-71.5145,41.8689,-71.429,27355
41.7026,-71.5205,41.8286,-71.3968,24187
41.7026,-71.5205,41.8689,-71.429,28058
41.7091,-71.5283,41.8286,-71.3968,22821
41.7091,-71.5283,41.8689,-71.429,26692
41.7231,-71.5029,41.8286,-71.3968,20316
41.7231,-71.5029,41.8689,-71.429,24187
41.716,-71.5539,41.8286,-71.3968,25422
41.716,-71.5539,41.8689,-71.429,29293
41.8689,-71.429,41.8136,-71.4259,7341
